seed	n_docs	lang	bytes_gmean	bytes_gstd	bytes_total	chars_gmean	chars_gstd	chars_total	tresholded_vocab	vocab_size	words_gmean	words_gstd	words_total
1708168995	1000	sr	4048.82095078968	5.68072283686368	12541683	2300.60631011647	5.69161695589006	7098270	11266	124489	438.447657057694	5.68746071086364	1328122
1708168996	1000	be	1111.26996688289	4.06095881558898	3402844	633.356698720077	4.05287489795804	1920355	5103	54896	116.304044919085	3.99858494226532	339398
1708168996	1000	cy	1643.69063639209	2.82680686366028	2838349	1636.37451269891	2.82599405010034	2824049	4427	51222	326.326463913367	2.92792753208042	566369
1708168996	1000	ko	3914.69466708518	4.06144539030231	9459422	1789.36650653751	4.04841528954183	4215220	17842	208541	596.878024063828	3.63115009141815	1286344
1708168996	1000	lt	3844.50485193175	3.48280360499875	6951698	3612.70912654382	3.48856123630477	6540376	9701	119468	625.001357914133	3.65751209013819	1173757
1708168996	1000	ms	1948.88248690539	4.78784228038713	6009156	1941.74475833791	4.78674155997496	5991361	6374	68484	322.884841164459	4.84023562042723	1000602
1708168996	1000	tt	119.481708123302	3.10881711141169	479842	70.9180383319592	3.38616934463088	344861	2079	18451	11.2383651842327	3.62852748129459	64975
1708168996	5000	ar	7116.10767798095	4.52721652502085	93902493	3984.10367254105	4.51956082387725	52345746	39431	533050	762.18118769156	4.51693901778657	9955593
1708168997	1000	az	353.702360047617	7.64100224357935	3758111	310.957166704231	7.59002815602144	3255022	7365	68734	46.6768227946148	8.42465816626718	532035
1708168997	1000	be	1169.34744010396	4.23233370860924	3601199	666.18162301122	4.2123691134162	2028636	5548	56573	122.530490135911	4.12686728555197	358406
1708168997	1000	hu	5054.54788891877	3.55440776679633	10201368	4607.54262517359	3.54830750730636	9286275	15676	185629	807.205899874728	3.54893694788138	1607024
1708168997	1000	id	4508.65124750331	4.52615626363006	11014720	4495.47376404066	4.52707480167759	10987954	7848	97863	751.742884538843	4.4838006884191	1819606
1708168997	1000	kk	3901.46303253465	4.25964095523975	10176512	2173.24141508299	4.24569789529401	5627202	11189	113673	366.025827661792	4.23510333367014	945129
1708168997	1000	tr	3026.19810941507	4.72095331396962	7806519	2810.26618427539	4.72180332451989	7235598	11516	133584	514.331481580055	4.63689596383105	1281694
1708168997	1000	tt	120.743149388371	3.11624528049287	439744	71.8261136596676	3.42356099820166	322435	1930	17282	11.3380375679572	3.67475851668974	57097
1708168997	1000	ur	3154.82412128427	4.45555683279445	12084238	1808.02936382162	4.43271829949328	6851312	5317	66863	401.877007361007	4.55324020216361	1576807
1708168998	1000	ca	5244.73681095386	4.67839462951304	13406069	5110.23932494447	4.68730287207447	13083976	10338	132741	972.002524643357	4.70623007745669	2490017
1708168998	1000	ce	667.619653556996	4.08410037048039	2473949	380.202484510248	4.07137246205956	1398570	4041	44234	70.9117846059046	4.1432392330098	265426
1708168998	1000	cy	1612.23566470064	2.82116753269651	2814430	1604.97908878776	2.82009960300811	2799549	4795	51137	318.994304862139	2.92234396379906	560765
1708168998	1000	da	1667.24023106914	4.33750708390612	5135806	1629.46477927248	4.34192670993713	5023943	7909	94705	299.40004217976	4.35055242912736	915337
1708168998	1000	el	4330.88691822553	3.91018804789848	11406636	2427.70299059071	3.92047242507524	6382403	8234	94943	415.099733271255	3.90213861498639	1090377
1708168998	1000	my	6399.86312241153	4.91333746090502	17959283	2333.98154732049	4.83746629591827	6480403	3052	35339	540.843813782812	4.93335772899307	1514032
1708168998	1000	ro	2738.29806189793	5.17890396528687	8670932	2644.90299380055	5.14451536848538	8321163	8856	114966	546.504416436756	4.87113686437523	1630062
1708168998	1000	tt	118.565316903676	3.09804277611568	486081	70.3494591688599	3.39699314971169	358475	2039	19637	11.139473199011	3.65461074676208	68575
1708168999	1000	az	307.379910981945	7.58651749551464	3409989	270.271783978491	7.53337212400521	2959786	6739	63345	39.8520364251892	8.44497012837839	486033
1708168999	1000	be	1107.79502425751	4.28524771401045	3874900	630.387807487021	4.26940696541008	2177652	5907	59923	115.555898214972	4.2001970248144	382482
1708168999	1000	ce	616.297927356364	3.84880564684469	2130102	351.019744682467	3.83091010115345	1202595	4010	39364	65.6788804933623	3.8839224394361	227712
1708168999	1000	eo	2467.59313602398	3.75598813578066	6172460	2425.79934370794	3.75510369500104	6069861	9622	117949	467.624422874179	3.77398254297263	1162781
1708168999	1000	eu	428.077868239766	8.48116105394989	4038873	427.479212235627	8.47145759667625	4026859	3685	59537	69.1329213155759	9.85380628660883	747599
1708168999	1000	fi	6561.26703134017	4.0471527926734	12763409	6317.26732011981	4.0338585500907	12282946	17925	226485	949.436026802966	4.10131596645996	1831922
1708168999	1000	hy	2104.08729603445	6.61466850662435	11998841	1203.05696943774	6.46778462958684	6619860	11242	124922	209.281360469518	6.36480753980388	1090805
1708169000	1000	be	1168.97818521322	4.23539798607221	3508043	665.899979599633	4.21753559476894	1977121	5433	55056	121.932122164508	4.15185271776651	349443
1708169000	1000	bg	8679.56969782838	3.17658459110228	14735256	4942.03947911544	3.17932209668078	8341955	8849	116788	982.112084866748	3.22672382950186	1638213
1708169000	1000	ce	645.627186330113	3.971599583744	2365779	368.27233490707	3.95588091059452	1336117	3939	41636	68.9446312791724	4.00706054996548	251960
1708169000	1000	cs	5188.72830826644	3.68340952835481	10935254	4689.38001780223	3.69129758459028	9907823	13028	161095	871.063214555835	3.812209256615	1872606
1708169000	1000	cy	1629.16366556806	2.80064416832093	2774353	1622.00190312157	2.80002358164736	2760889	4678	51374	322.481161588	2.91490084108994	555253
1708169000	1000	et	2505.66211267915	4.1415967860904	6339713	2429.63530939483	4.13375449814899	6152924	14508	150322	397.233507682316	4.11781486548359	996508
1708169000	1000	lt	3950.69477174555	3.3780299991227	7112062	3712.54366879232	3.38478681752786	6692639	9896	124215	641.580297555252	3.56332431511265	1199968
1708169000	1000	ms	2010.56429740578	4.64055791124078	5944217	2003.24709899922	4.64159055600828	5928871	6041	65740	335.405867637594	4.66745779668959	988937
1708169000	1000	no	4628.70407875649	3.28714864228506	8716977	4514.26079244868	3.2862928446474	8520915	9466	126926	842.247066104548	3.3010892858662	1568957
1708169000	50000	ceb	246.926120961028	1.61724862153949	14907680	245.620514472562	1.61982994495653	14833021	3149	102088	47.4423687008175	1.58173484822473	2834214
1708169001	1000	az	325.123189491677	7.50079257947278	3498724	285.79814698996	7.44923611500105	3029793	6953	65613	42.4089955847549	8.33837430366669	496707
1708169001	1000	ce	645.470171203872	3.98417678126562	2323655	367.879316918789	3.97247438538476	1313729	3817	41447	68.5777625407903	4.04754816989805	250144
1708169001	1000	da	1630.38952741665	4.24022479804523	4793952	1593.21140745146	4.24539318505994	4689089	7498	92683	292.026919890351	4.26159568147939	854779
1708169001	1000	eu	436.406997585174	8.52486575240334	4153802	435.808556951858	8.5150051584825	4141420	3750	63894	70.7141329679918	9.90488514465327	773628
1708169001	1000	he	10072.7819639485	3.50124090804821	19480476	5742.44052371185	3.4949168450155	11045257	18675	174796	1172.61646385031	3.53458413316787	2262140
1708169001	1000	sr	4017.52413933938	5.61970278730921	12494677	2283.85422993158	5.6260622048821	7062924	11334	125640	435.086195058078	5.59365425299089	1314242
1708169002	1000	ce	648.018063542424	4.05344097590086	2527483	368.800134511486	4.03578060522069	1423139	4073	44225	68.7959438126047	4.1034897599406	268290
1708169002	1000	cy	1639.45399913034	2.81430422177913	2876459	1632.18442939325	2.81315709494622	2861474	4441	51902	323.945898331569	2.91993411906724	572173
1708169002	1000	fa	4583.16900032927	5.08456752657712	15258870	2551.50007563771	5.06439916894858	8442283	7400	90326	515.557617222745	5.22377705399129	1747920
1708169002	1000	ko	4070.01304683584	3.90910511804095	9247676	1857.88088939954	3.89062174816458	4115945	20726	209879	611.905476161254	3.4939828780913	1245727
1708169002	1000	sl	1129.57909833845	4.66469787236367	3189940	1104.84672700936	4.63445549510062	3092440	7371	73203	223.05113118403	4.23956989761755	582233
1708169003	1000	el	4604.77143117439	3.94036958691732	12254394	2580.7417759942	3.94850854348399	6850546	8796	98888	441.477433246289	3.9255292853907	1167256
1708169003	1000	tr	2824.93930875568	4.70719691876444	7696655	2622.02040282476	4.70626484375128	7119102	11500	134738	478.743479975767	4.58730120761347	1241756
1708169003	1000	ur	3294.13403878627	4.66820981117378	12926024	1887.01592510446	4.63334630026375	7315508	5545	70739	418.910562635625	4.77240860688981	1685242
1708169003	5000	nl	4746.11320583661	3.69884620162011	49181918	4730.54231972576	3.69983857779335	49031701	19996	341596	851.420013865981	3.73431878196151	8876783
1708169004	1000	cy	1660.82947124245	2.80513609009477	2905326	1653.17308897155	2.80458225072943	2889997	4869	53445	328.047476075987	2.91299005754838	577360
1708169004	1000	eo	2515.67614507907	3.81919127250594	6408485	2472.04212732578	3.81745206140576	6299203	9954	122303	477.69052255025	3.84212379615242	1209166
1708169004	1000	et	2371.42977655385	4.09912452566944	6029683	2297.31448786655	4.09218614911708	5846361	13483	146440	376.381664964083	4.09977491847927	961045
1708169004	1000	gl	2897.61882148923	4.33865361139677	7932947	2821.94351725471	4.34198402836017	7729592	7920	92215	534.236069386915	4.35010560769364	1451970
1708169004	1000	hu	5115.90700150803	3.55656812233621	10712794	4662.92816209249	3.55165319340558	9755135	16322	189726	816.559895607167	3.57607057866562	1699224
1708169004	1000	hy	2071.10590504414	6.64407975743408	12029115	1182.96990366459	6.49444230296635	6632743	10386	113505	205.06334044462	6.37453549347932	1075401
1708169004	1000	my	6166.63247892804	4.90188536385667	16831913	2251.83117097392	4.8320726017135	6073937	3038	35134	522.241933054884	4.94951189348541	1423510
1708169005	1000	eu	441.202094347653	8.72127838441419	4335418	440.622280785053	8.71079943233698	4322271	3529	59232	71.1339591042463	10.1344197138181	804787
1708169005	1000	lt	3886.22275256001	3.47221318578571	7090299	3653.75525355128	3.477394663368	6674428	9836	121690	629.862723639001	3.66137411055976	1194251
1708169005	1000	ro	2647.12100847869	5.29445492859674	8746688	2556.51652953792	5.25734710794521	8384102	8493	109414	527.494776629765	4.99239118779756	1642239
1708169005	1000	sk	1799.69110895075	4.06411950483179	4960275	1677.43069563054	4.04325699707907	4594883	10781	111231	298.165572707985	4.10106920962582	821956
1708169005	1000	sl	1077.22340373661	4.75795472531436	3133160	1053.68677456235	4.72566365999555	3025869	7134	71898	213.451453705677	4.30299623236257	571422
1708169006	1000	fi	6534.90513497762	4.01649819708631	12825420	6291.03351513579	4.00413100928877	12343486	17952	225604	946.252970015535	4.07595767877326	1841004
1708169006	1000	sr	4049.65907258655	5.66670905409679	12475192	2303.33146866603	5.67980782161816	7063203	11246	125981	439.55477534318	5.67327139039793	1321057
1708169007	1000	bg	9165.05464170013	3.15757749605406	15781426	5218.23320415872	3.15275533414491	8926924	9454	122550	1033.97611960322	3.19425967157738	1750631
1708169007	1000	el	4478.7718239294	3.90701726835348	12001508	2509.26439008526	3.91724536061307	6709376	8631	96283	428.654022721919	3.89789602705795	1141690
1708169007	1000	et	2565.96668510208	4.09283071719263	6283689	2483.053880367	4.08772757830705	6095046	14277	149395	406.55687933544	4.06883254614403	990383
1708169007	1000	hi	5268.45937747316	5.35736450222892	15629987	2074.07743810935	5.37037667590086	6148458	6290	81949	432.75240586546	5.45831142639705	1297698
1708169007	1000	lv	2082.22099809332	4.16097629493577	4951991	1922.03207428464	4.14793763213492	4557874	9331	91641	321.818284130902	4.10908971609216	761184
1708169007	1000	no	4698.55362384468	3.19407013113885	8480936	4580.19875623389	3.19204830845693	8283897	9209	124271	856.538099968693	3.20292925598124	1529382
1708169007	1000	sl	1037.86016959114	4.58384383454334	2941010	1015.34085194061	4.55454620423483	2849454	6828	69137	205.698316302342	4.17331857994123	540280
1708169008	1000	eu	426.651131051939	8.6145824572652	4139958	426.077852069394	8.60489012923522	4127833	4125	66238	68.594329648464	10.0253403267567	767835
1708169008	1000	tr	2878.04560025916	4.8409663826683	8076713	2671.25206278135	4.84144163071448	7475694	11998	137757	487.775345009335	4.74713900963712	1305973
1708169009	1000	ca	5246.78144337684	4.6484058764176	13337642	5114.67961671724	4.65688295942027	13020565	10357	130983	975.939997363274	4.65753188020111	2483804
1708169009	1000	cs	5146.44802807515	3.76173176657273	11264933	4651.07577352493	3.76799309685524	10202711	13437	165648	865.732647107934	3.86509613124635	1920403
1708169009	1000	eo	2418.57903247695	3.75969333915027	6341929	2376.12231982402	3.75913927798441	6235145	9853	120984	457.67553015691	3.76602354117228	1188376
1708169009	1000	fa	5047.77600205761	4.92664838207767	15632866	2810.07843049327	4.91226153506043	8656331	9010	117938	570.327877237691	5.09560498304418	1858881
1708169009	1000	hy	2156.12043999765	6.67726927753916	11801280	1229.48670195745	6.53071210113225	6508219	11131	123847	213.028644544025	6.45945734673811	1076508
1708169009	1000	ka	4560.76948776457	3.47853480786449	10986081	1782.64200247191	3.46364709469059	4230787	8684	88772	292.652690649977	3.44029982047053	673442
1708169009	1000	lt	3777.47333233134	3.40064599722166	6777741	3549.24338166694	3.40408756479747	6375777	9556	119554	611.294024888411	3.58494037837576	1139563
1708169009	1000	mk	2813.08244586136	5.51765745040123	10951269	1604.72809856419	5.45970695329091	6136841	8050	94856	303.355043069573	5.2835328215392	1110706
1708169009	1000	my	5990.6542116896	5.02940589604609	16755617	2187.64134727582	4.95807155953536	6046544	2989	34878	504.576077583364	5.07515799056392	1408907
1708169009	1000	sk	1702.90477580601	4.02700786999407	4634814	1588.80702153704	4.0052787050824	4294232	10196	107601	281.30190460873	4.06735654820262	768844
1708169009	1000	sl	1114.40934446516	4.66095068024389	3103252	1090.22297850094	4.63282439415574	3017783	7219	71785	219.517812365578	4.25975488808997	572223
1708169009	1000	ur	3206.49894043407	4.55711382496877	11648871	1837.14297825769	4.52894517662639	6599746	5348	66447	407.993254214081	4.67007261901136	1519103
1708169010	1000	gl	3063.55282897361	4.36162824360349	8626978	2984.21649658882	4.36522812463237	8406258	7964	97221	565.492577244287	4.378725425175	1576245
1708169010	1000	hr	682.881739603208	4.6353197357269	2543063	655.45124071787	4.64151386489543	2453252	5739	65888	122.611527632802	4.81053402522504	462250
1708169010	1000	la	1342.00299991329	4.28347211839709	3878833	1333.34152852492	4.28158849563837	3848686	9475	102112	228.489769937046	4.30181345939883	651859
1708169010	1000	lv	2264.80286601984	4.05804794496358	5258958	2090.01413718372	4.04610125711395	4839748	9783	94797	349.897587687636	4.02433287678332	806813
1708169010	5000	pt	3910.74419085073	4.86636338439784	57814940	3790.33306514527	4.87248098963683	56091212	17675	277478	726.153151404553	4.8665796810778	10622161
1708169011	1000	af	1443.59261023732	3.22354426244725	3416680	1416.84062201574	3.20700286864593	3357517	3668	47793	287.125682942149	3.15364178687767	652983
1708169011	1000	et	2396.66018092763	4.24161107698615	6155020	2320.61643375616	4.23464379625284	5967778	13860	147606	379.571893611578	4.2483489974822	979402
1708169011	1000	he	10191.3938847514	3.39661253996041	19223449	5809.574704689	3.38991362289233	10891632	17446	169742	1184.1193428904	3.42436112246063	2219702
1708169011	1000	hu	5049.0759406178	3.44801995044125	10192507	4600.4087030164	3.4426405039632	9278192	15580	185944	807.442390652526	3.4563267947771	1612179
1708169011	1000	ro	2587.55227312721	5.1509964246263	8200031	2498.26894797987	5.11798683584831	7871550	8394	110917	517.572512031672	4.86269929613241	1555238
1708169011	1000	sl	1057.59554660883	4.83260137071427	3219187	1034.96567646454	4.79855737400728	3111165	7490	73780	209.864674577779	4.36246696786015	583757
1708169012	1000	el	4391.14259851427	4.01728080462528	12206770	2461.5273006984	4.0227308543562	6825235	8672	97550	421.683686940575	3.98818307203267	1161876
1708169012	1000	hr	685.243591190765	4.6061381550794	2569195	657.488789669611	4.6152011322869	2478962	6794	67298	122.996005505701	4.78093396910028	466759
1708169012	1000	ka	4660.08421238238	3.47008669875192	11618188	1824.97454669396	3.44244508943758	4458793	9175	91583	300.840941861445	3.39353282010862	705009
1708169012	1000	la	1398.9010428855	4.16503921243286	3941614	1389.77365673347	4.16430717270034	3911244	9630	106187	239.910892213418	4.18116062701931	671383
1708169012	1000	lv	2032.78255274536	4.17221143757807	4868896	1876.17009942515	4.1576109607981	4479104	9266	88915	313.516539453651	4.11392331458877	744313
