id,length
62078,1330
2721,1359
71879,154
2341,23340
2209,5838
66433,2411
76434,989
84626,2068
29661,245
40631,1451
29207,360
84024,1126
42476,3090
26438,2527
1650,6668
40405,1404
49459,6617
25502,2468
82486,2328
34323,1079
77698,504
67218,3083
88183,293
53978,5240
58140,2213
5541,2144
66591,2735
62480,2022
97391,3601
56562,1203
49269,1177
38897,1111
80352,697
65427,722
87274,1386
61430,974
75521,3430
42064,2022
22472,9158
53287,1996
38308,1148
43908,3495
96297,429
72582,2058
31292,137
87307,2209
79256,1974
82221,2352
76443,1758
62458,573
85419,2227
62393,768
87453,2390
65356,6047
34970,2604
40229,1483
34930,1051
7230,1145
87478,1022
55493,941
99316,3756
72825,1712
52410,723
32803,2206
64150,323
43686,269
82723,1423
35090,2224
37324,1913
76123,2479
40540,1552
73779,1983
70606,2700
46136,869
43718,242
68988,4748
32073,1678
74018,2297
57501,2173
88030,292
47877,1068
44095,793
76460,6414
67118,2412
37077,1386
51512,1057
31745,460
72268,3087
39422,530
80672,62
62536,2171
41404,1991
65519,7382
37772,2155
72565,1236
72518,543
85600,3537
83634,23463
74309,3126
31793,551
8494,5013
59207,2144
73105,841
82193,906
33950,1976
98526,858
74805,3987
32807,3874
73922,2577
66783,2761
32873,3217
37615,1000
37990,1681
51734,1703
50660,2353
35942,747
96096,721
40345,622
85626,3303
60330,2362
68238,2690
79333,2680
81067,2082
87097,2250
86263,2684
63203,2914
85955,2402
83433,740
59735,2649
43607,71
47516,1323
86350,1193
51151,814
62383,866
47958,1672
56838,1231
9967,3306
60549,1339
25501,3017
97332,3848
74368,2456
42174,5441
36757,1158
74930,897
96826,1168
96930,164
74742,1966
22002,1656
85990,2391
88123,128
40236,1543
60316,4601
74712,601
9875,4693
96843,3107
33294,5867
74896,1022
42386,2319
41059,7967
60735,2017
66810,2640
41167,2393
87137,633
80521,5353
47787,1199
46178,524
83295,1326
3040,2364
69004,3336
82630,1272
43622,273
64471,3822
52378,361
5743,4028
40911,1374
60804,2320
63388,1558
40120,1124
69671,6343
38590,364
34926,927
32110,1768
44129,329
41604,2570
41942,1250
29654,299
82637,974
54112,2391
68075,3966
40984,1024
88099,1224
52735,615
72732,5523
86394,2615
34470,3334
39304,1263
87185,2493
80524,1467
37596,355
54530,628
71114,1639
32549,3352
38440,7020
2336,5501
60620,432
74188,4521
66473,18317
3199,686
58804,823
38408,1001
33866,615
86875,2469
36080,819
85634,2582
36146,4461
54738,3156
96974,2595
71706,5262
96221,995
68366,1219
34048,663
97522,8093
29190,6008
48686,4748
33886,536
61412,1049
76734,2660
68720,8054
71048,1117
84503,1399
49998,409
81809,9395
35866,1839
4188,1446
37550,2302
4907,117
83467,1156
41485,5439
73494,252
73863,2799
75027,1696
87465,3461
57135,3840
41898,678
38587,361
64760,2095
41840,2656
37080,4331
63909,668
87269,2115
35078,173
54616,3204
61140,3206
51496,697
66955,2451
50152,3315
71113,1113
60416,1076
43086,516
86995,2854
71253,13130
98054,889
81960,3607
72339,9616
4436,1555
34667,1459
41916,103
42631,3971
35035,811
81750,4315
85643,2374
33970,2521
97357,2713
87823,2512
86485,2068
36755,1608
83340,2069
79841,2492
32666,1560
75430,1213
59991,1910
86215,432
58816,2760
31866,882
81225,1019
52213,574
50886,1915
42274,1316
82216,2510
51970,1377
28198,7125
2217,744
67120,2229
56723,6809
42601,793
8124,2456
26849,5642
36603,1320
62221,2266
60538,886
41376,12733
72170,1486
51585,2970
37004,546
74654,2567
39441,678
60332,2919
38845,559
97477,4609
43089,621
32341,629
82457,730
45546,660
23037,1222
51006,1360
45441,429
86369,2281
50328,2532
76821,3468
80205,2768
35258,965
38208,3398
74137,2830
23191,1859
44220,5937
66982,5756
79103,2628
58902,745
76819,909
6982,2531
51618,4971
41760,508
72697,941
66848,2340
98968,1776
28910,10474
58733,1024
39459,2263
66409,689
80302,2279
96082,2442
31958,1680
21774,2598
72265,2990
72276,364
1998,767
87507,1043
52460,2108
96072,1142
31877,1375
80784,206
56049,4391
74092,4454
41834,873
62217,970
64772,1306
64543,1296
43589,1456
98478,2398
38167,229
41210,1168
52415,643
7813,926
64475,1774
38259,1259
4625,3072
42742,224
67135,2703
48620,678
55382,3371
52925,501
39221,190
86190,2034
66063,1921
59065,6819
69039,165
72782,850
55792,2187
86338,2438
7537,3928
71079,1082
35453,2198
41559,1737
41236,782
75094,14789
53143,718
5199,3164
49787,2501
24482,3668
58677,956
4090,1847
52428,1063
86327,2615
83346,1220
96396,1179
40607,673
32075,1572
36369,6911
95886,1593
4179,2748
82939,1690
37642,2776
85247,1638
25998,2854
23239,1330
2191,7862
63094,1035
52344,644
64141,914
41726,3059
70715,2303
54754,590
4983,487
86470,2651
72743,1860
28515,2657
63855,1355
87954,852
77107,2270
41333,1228
40136,2452
34936,600
4773,765
66219,4842
79320,4063
72888,3650
87265,1935
43756,467
79608,4438
4624,3420
7792,2595
67856,2328
33754,938
36769,1324
83422,370
45972,717
40835,758
10807,1289
60518,1412
72527,5631
37106,1738
2762,4968
51339,1737
99026,2078
62856,107
39561,1101
66388,1126
88080,2149
38650,1205
33669,2913
41248,5510
29525,3306
75412,1651
40752,1272
66391,2284
43938,685
51593,6553
42087,553
74625,2075
35478,3019
10379,3245
40254,1288
41939,1249
96326,770
47675,740
4405,5095
84855,2598
79566,2543
23104,3428
80491,1886
60916,838
99130,1401
87310,6716
67387,3720
26290,1581
60047,1387
51454,976
74509,962
38347,1022
35223,1511
98644,424
58970,1275
71453,2936
64438,996
11430,1998
81622,2065
51580,945
51088,385
3161,3835
30140,6392
52641,3624
52172,2755
57934,1715
78109,196
31464,1014
67640,2976
84502,523
47802,4205
96018,1001
4318,382
47835,2328
41472,674
41051,1979
74730,2107
76926,4131
43094,722
97363,3148
78842,1226
75676,3141
74362,2248
69576,725
30420,789
81368,1926
31885,2035
9900,1446
31743,712
43732,265
57027,2407
35691,2260
81221,3021
67582,426
61000,1022
75011,2151
40021,252
88000,328
85820,2372
32815,10272
66010,4454
55404,2704
8848,1550
42671,429
31913,640
87094,1024
61505,1132
84987,2918
53486,55
7391,19903
64751,3604
51079,240
60954,865
65850,35384
63139,270
54677,3315
87343,5017
40399,770
34956,651
73279,884
40393,1256
4486,3659
74350,2242
59113,6854
43648,269
42490,3164
26752,1887
64444,816
38164,4106
78653,2356
87810,8898
98118,1392
65829,2802
63314,3247
42124,590
35269,1056
49022,5293
42732,2825
37493,1110
54058,755
40995,2016
46159,639
52416,656
83108,1174
79940,4539
84977,3949
38956,1604
68602,2409
32249,929
70749,1103
75020,753
36076,2358
67110,2683
60679,739
36185,1113
98188,870
48680,1004
42564,1606
81480,366
82306,743
68729,318
60393,131
31094,368
84188,7452
29261,3186
34300,1044
60499,3541
35513,1962
68936,2717
7174,1100
23740,554
47508,749
55321,2384
99086,2338
4099,1848
31740,520
7439,1041
98154,936
31973,434
40237,1069
32799,539
38316,3621
42368,1098
59383,11235
67089,2593
85583,2671
68430,3359
98332,3344
68556,2304
36234,2836
67367,2860
34980,996
38514,479
96242,675
57799,3440
69521,11362
37830,796
37016,1490
88179,184
35542,5094
25444,3994
36590,1673
95714,711
81754,3625
78850,2322
5034,1518
85711,2317
81070,1835
33418,663
72580,782
79459,2579
41676,730
34837,5180
41407,3738
97733,589
64342,1045
61504,3221
75122,3329
86895,1081
67880,2180
33893,2566
87295,242
62766,2432
67341,3394
4931,2710
37006,1659
42218,1790
98305,1441
80399,1241
85504,6028
61902,3334
69491,1809
37848,527
35913,3100
38192,3594
32613,4011
77310,2840
66455,2988
59797,2892
67064,2097
79660,5846
61052,1247
64081,724
67297,2553
74921,7168
37351,1626
52811,4599
76000,2602
2847,1036
63601,2759
3725,88
73891,341
61999,3048
38477,7541
82728,747
55552,4547
82950,5118
23373,1098
58963,3531
51111,3525
78769,2650
52379,869
33376,1293
9827,2685
7283,662
21973,499
50819,738
81208,993
73082,738
8487,2678
75057,2103
67910,2475
42069,965
55283,2713
31859,3430
42330,790
86406,2302
48622,4168
42668,1822
41579,392
80876,260
60741,479
24612,7545
61991,2999
3970,319
36774,2662
83264,767
5637,1836
31489,2582
88125,1600
72832,2480
72292,436
99222,2462
69068,1597
64148,1765
71080,1625
81060,4321
77203,2542
34233,1317
71522,3885
62466,1759
44610,409
27473,2855
7096,2979
8355,3818
47506,1014
7206,187
86415,2096
31910,1083
99304,764
46238,3767
60970,2407
63646,460
76941,5610
34637,1380
72579,13662
7147,297
72588,1241
60565,7318
56165,4412
49439,436
43876,83
52834,424
31893,5680
66899,2054
40101,1523
98894,5378
38930,4604
41046,2376
71146,5850
60812,1533
73022,2146
73890,5201
39438,364
32860,1764
87207,3032
40854,2421
78862,1840
59107,2638
34921,930
42272,295
44047,2357
53142,893
88282,1680
24096,5772
98240,1703
57394,7153
57910,7198
79964,1957
63032,4694
43738,273
71017,1284
76776,2671
4100,3147
74858,2753
39728,1894
52377,558
38855,2110
40056,192
40730,1036
60532,446
80006,557
35038,385
55595,3152
75183,683
70825,1475
54771,2850
77935,3596
49736,949
62001,1845
76008,4257
59360,5209
40118,954
37396,2565
63763,1566
4707,2676
87491,1358
33846,8890
84976,1582
45480,969
3316,512
57678,19549
7015,608
25970,3492
81200,1099
51623,806
53865,1112
36358,3294
81299,1196
35526,4625
80174,9354
42621,588
74127,2454
81086,1115
96330,2215
67693,5351
72748,5518
7516,527
66948,2782
4374,4329
98497,1444
34876,965
69320,3201
60491,2930
97680,4259
57161,2512
68635,3510
43673,329
41089,318
61958,6713
79088,195
75685,2142
4317,655
69502,1254
9262,1847
60295,1183
84254,1884
71387,926
63961,803
86713,2210
41090,1309
85761,3166
36680,1955
6429,672
28545,402
24213,7628
58074,3870
62788,1832
56550,2187
4475,36078
51092,1202
21701,5518
85972,2023
40570,283
37513,1293
34905,2472
31832,3003
53920,4610
43084,327
79601,2397
75134,3110
75995,2586
32501,1279
32903,2121
95821,4280
66372,2778
67702,2672
36233,1665
72661,1271
86093,2207
35438,2196
87059,2844
66420,3633
87672,1135
85673,2578
71297,423
87251,1767
97987,798
64512,2050
34934,1205
41842,3426
75279,2337
96055,3732
96717,1357
9853,422
45088,610
66921,2079
71247,3652
69029,4080
64611,2568
52181,530
38509,459
40994,186
34966,421
33243,21537
40132,944
55775,1635
74950,847
75394,797
41549,273
5196,5811
9572,2075
84414,784
35464,1443
36687,2896
55333,4953
74115,5228
82105,9552
62651,4731
34924,2371
40385,2096
98509,619
83275,600
4341,6863
87482,1474
78191,884
64077,847
36935,842
70940,1254
79963,1923
83347,1331
52119,1250
68170,2388
65247,1826
88312,703
50957,3539
62176,2158
35003,854
32235,826
61292,1904
36406,1343
32719,2180
74183,2524
6589,10349
60401,13459
24589,1047
32831,672
55550,4077
95937,333
71203,957
75690,2244
63279,2157
81275,2860
78815,697
5791,621
41819,389
98575,228
35700,2582
57257,2950
79125,3558
62708,1473
34979,243
47427,1780
49004,1731
38023,1193
86849,2735
54793,2487
40511,2472
10533,1499
36246,913
60803,3931
55821,1408
87679,1106
65757,772
81164,485
49529,2286
65889,20309
2265,9377
40646,968
86690,1913
98952,1729
60872,642
61794,1175
41110,3802
80144,1000
97463,2834
37644,1070
52731,1178
84222,9556
35951,553
66534,2607
59530,195
36801,1352
26509,11320
49086,6112
35015,824
73302,313
45457,710
51089,2671
65583,2168
64129,536
4185,2517
4263,628
67502,3087
83064,2871
37023,849
28291,4666
38533,894
67469,2142
78341,1602
81802,82
32856,3291
42737,10928
74402,791
41304,4195
39199,2474
37094,1414
42160,1997
44280,792
33441,4951
40334,3167
63788,344
66767,4193
60680,414
36116,592
34644,3027
87004,3160
71660,2282
41548,1401
61559,528
98730,1780
67026,6055
78777,2677
87284,355
85859,2376
85747,3760
36436,2689
32185,1443
63402,5767
44015,2268
45978,1477
58879,1727
30182,817
31782,2202
9881,1647
39653,462
16530,222
88203,7931
34908,3394
54492,3388
36370,390
81486,1413
22984,772
40062,3255
43181,1876
34867,3435
59392,13260
10617,1364
39194,1458
41740,562
4981,904
66562,3751
55553,3471
40271,1387
33412,4655
3385,493
82304,4089
38552,4483
50924,2619
80928,10997
43631,297
78796,2227
86710,3006
37206,915
87807,540
66761,2059
41946,386
68191,3354
64547,2669
37030,1273
66116,1525
65972,1559
26562,3940
66558,2046
61233,1199
2970,34912
37480,1538
35402,7827
83364,2494
25977,2088
59841,1011
38243,1450
28965,6075
35568,83
75305,6048
74461,1143
35017,326
74338,631
87374,1542
37244,1712
51945,654
63132,3134
72984,662
55285,2358
98117,1153
77159,1330
54821,5807
86994,2289
82215,2453
86812,2882
48614,6281
68254,2227
65710,3310
35492,5764
28167,2799
34950,1791
32074,1991
97115,2407
63292,3404
74396,2619
60676,5764
74870,1469
57244,2662
82509,408
41876,2011
42140,611
77844,5144
76917,2933
87600,4999
51968,1652
31972,331
99048,601
82973,1766
64770,1290
74376,3334
87074,725
60294,2516
51763,5145
4616,766
68887,2965
76096,705
48880,1642
67751,685
10705,2648
60985,3108
51453,621
64898,964
43875,83
64857,793
36839,973
40234,1508
41909,1052
5146,1648
67758,2438
87420,7354
30419,2002
72577,685
33406,4621
83191,6550
2783,4277
5096,1221
76040,2005
35183,1820
61726,3696
5305,30686
38498,537
52393,669
39807,919
31880,2297
87508,594
72860,4951
74775,1062
61806,4229
76116,2023
52175,357
43744,261
37058,1737
68942,3466
82194,2202
68069,3176
74167,2609
56073,2353
63748,8464
40060,1643
81876,2678
98000,6691
63172,2960
72889,1507
1996,705
32050,230
88334,369
5151,1941
73640,2000
68010,2087
51409,591
51236,2668
67246,3292
30303,2209
88034,2862
61756,3748
87124,2691
74909,4097
63322,296
70837,2452
40749,1383
77967,747
32531,1544
34197,1301
42086,2254
31807,1052
7853,513
77961,1404
23623,3772
55201,757
60635,2456
31757,721
31769,786
82469,427
4353,18160
70771,1021
61935,7535
68149,5019
99183,10592
68658,2644
68577,3125
66351,2564
97906,4465
43541,200
44476,366
32212,326
81815,4237
67003,2269
43745,273
34663,682
66362,667
35461,3108
62588,1986
85821,2917
7523,755
56308,6204
45037,1069
76825,2858
62563,728
78114,1887
96115,686
42373,2317
38571,436
35185,1946
35123,1876
31799,642
97401,5861
41406,255
36566,2522
37223,2568
34960,147
38097,1380
72198,2716
25273,993
25508,4763
32838,8595
54873,2576
29241,2858
74393,2411
59295,6112
51937,1671
46175,2569
84737,6746
35753,2689
6680,1763
72965,333
48643,740
27063,267
42720,2965
42886,387
55221,765
4682,3188
69477,250
56181,251
40424,1254
44471,1230
66570,2330
42017,652
40554,1089
42691,1003
7569,1896
54162,645
39696,2926
26259,3169
72959,919
47519,2746
5120,1037
6151,1305
34777,394
44607,894
52310,1753
52419,706
78261,1867
